Reporter Identifier	VALUE
ILMN_1886992	6.377338785
ILMN_1856027	6.311504578
ILMN_1687707	6.584233313
ILMN_1856707	6.355073856
ILMN_1771286	6.507881446
ILMN_1747580	6.862680465
ILMN_1913016	6.419856085
ILMN_1683694	6.464614025
ILMN_1857081	7.299383203
ILMN_2156936	6.753132817
ILMN_1669404	6.481558665
ILMN_1867448	6.278914619
ILMN_1740169	9.079264836
ILMN_2364072	7.122126546
ILMN_1656325	6.389006765
ILMN_1795474	7.001507682
ILMN_2389347	7.183845186
ILMN_1663722	6.603843791
ILMN_2131022	6.320152625
ILMN_1662144	6.648696935
ILMN_1877487	6.31213677
ILMN_1795021	6.456997394
ILMN_1860181	6.529585783
ILMN_1728517	8.959157211
ILMN_1854189	6.499317316
ILMN_2278265	6.487129822
ILMN_1860742	6.207993037
ILMN_1888318	6.477191439
ILMN_1700419	9.687498495
ILMN_1873107	6.595503646
ILMN_1907206	6.38732661
ILMN_1675168	6.326167248
ILMN_1756918	6.515177111
ILMN_1773323	6.355023304
ILMN_1792568	6.59838565
ILMN_1667361	7.199465501
ILMN_1664353	6.330822017
ILMN_1903879	6.464020741
ILMN_1890179	6.324806802
ILMN_1731063	6.887873133
ILMN_2186715	6.632253042
ILMN_1681634	7.771636082
ILMN_1872284	6.387842448
ILMN_1819219	6.381894386
ILMN_1784933	6.54321844
ILMN_1668986	6.359074677
ILMN_1730077	9.958055554
ILMN_1794399	7.215420481
ILMN_1653578	6.671854535
ILMN_1795495	9.348149454
ILMN_1728528	8.046789237
ILMN_1783743	8.828802218
ILMN_1662331	10.14859492
ILMN_2234515	15.38670993
ILMN_2341645	6.480752854
ILMN_1912745	6.473192311
ILMN_1785284	9.19094729
ILMN_1663118	6.537288487
ILMN_1720988	6.788082387
ILMN_1795159	6.703226278
ILMN_2261519	11.83255762
ILMN_1789003	6.418681512
ILMN_1722502	10.42410457
ILMN_1708747	6.205075917
ILMN_1882823	6.381843805
ILMN_1834099	6.586889689
ILMN_1759487	6.742651847
ILMN_1695853	6.883192479
ILMN_1856235	6.648854915
ILMN_1895327	6.48019409
ILMN_1806328	7.485070683
ILMN_1711371	6.444034696
ILMN_1716952	6.522606
ILMN_1901233	6.363765939
ILMN_1848477	6.584530102
ILMN_1728215	6.437545327
ILMN_1850156	6.537224663
ILMN_1691566	7.412596998
ILMN_1715273	9.360965721
ILMN_1654151	12.76357469
ILMN_1842748	6.350852669
ILMN_1707741	6.4586789
ILMN_1667374	7.059619012
ILMN_1682099	7.483459387
ILMN_1838876	6.372275278
ILMN_1886177	6.219237188
ILMN_1782753	7.30601976
ILMN_1896284	6.6413795
ILMN_1759387	6.444337054
ILMN_1712719	7.202242887
ILMN_1787539	6.927408943
ILMN_1866813	6.337772165
ILMN_1790202	8.696452853
ILMN_1665601	8.624067504
ILMN_1827207	6.463788596
ILMN_1701165	6.747557598
ILMN_2142979	7.317068848
ILMN_1813695	6.608470901
ILMN_1704904	6.456310656
ILMN_2368292	11.11081966
ILMN_1716249	6.044976385
ILMN_1679060	7.193005249
ILMN_1782197	6.210039503
ILMN_2189007	7.062559527
ILMN_1716498	6.476114225
ILMN_1672783	6.592059585
ILMN_1652006	7.561255658
ILMN_1766925	7.040666245
ILMN_1904451	5.933003042
ILMN_1735758	6.459572245
ILMN_1691719	6.579850396
ILMN_1696228	6.636968001
ILMN_1654261	6.423270293
ILMN_1714808	6.927562108
ILMN_1730307	7.489185762
ILMN_1697460	7.605602545
ILMN_1688480	8.830615671
ILMN_1877378	6.363248579
ILMN_2087575	10.15939454
ILMN_2270802	6.461771266
ILMN_1709501	6.169334725
ILMN_1890892	6.451823365
ILMN_2378048	9.775013888
ILMN_1754576	6.450579295
ILMN_1722409	6.525093943
ILMN_1687397	6.151760559
ILMN_1743755	7.138850548
ILMN_1758266	6.433141835
ILMN_1755504	7.258945855
ILMN_1739236	9.139371661
ILMN_1826759	6.411436113
ILMN_2288740	6.480317561
ILMN_1761275	6.708198743
ILMN_1652762	8.318009665
ILMN_1665492	6.414944421
ILMN_1682699	8.619663503
ILMN_1846977	6.517042036
ILMN_1791236	6.429475145
ILMN_1771065	6.298160817
ILMN_1736461	6.561189306
ILMN_1691472	6.209686904
ILMN_1739440	6.711772759
ILMN_1751158	6.332479646
ILMN_1673804	7.510069142
ILMN_1842435	6.585702657
ILMN_1690276	6.524391393
ILMN_1664118	6.25863195
ILMN_1727489	6.78388172
ILMN_1905781	6.359430673
ILMN_1898949	6.620495212
ILMN_1771123	6.5063406
ILMN_1689306	6.732609328
ILMN_1777446	6.584983477
ILMN_1905845	6.519121635
ILMN_2406313	9.104098002
ILMN_1755318	6.376523547
ILMN_2257377	6.203717103
ILMN_1902729	6.498637369
ILMN_1767509	9.817300222
ILMN_1849358	6.128033119
ILMN_1801476	6.588462809
ILMN_1907854	6.520681706
ILMN_1671902	6.469770002
ILMN_2149400	6.601459911
ILMN_1789463	6.640655599
ILMN_1707206	6.416511282
ILMN_1684417	6.566003675
ILMN_1890191	6.289257418
ILMN_1699226	9.354819552
ILMN_1748840	8.705745891
ILMN_1809352	6.290785192
ILMN_1861958	6.347970548
ILMN_1722826	6.171323893
ILMN_1707448	6.86866715
ILMN_1748827	7.530181062
ILMN_1852838	6.357559053
ILMN_1722755	6.339066423
ILMN_1688113	6.470324909
ILMN_1670322	6.597572591
ILMN_2062620	8.666906399
ILMN_1804104	6.419096817
ILMN_1895157	6.331890528
ILMN_1886899	6.289560055
ILMN_1688580	6.364002323
ILMN_1849068	6.474973
ILMN_1896158	6.311473761
ILMN_2379823	6.337735847
ILMN_1877846	6.432420777
ILMN_1748751	6.437263885
ILMN_1673320	6.273100386
ILMN_1662306	6.728821978
ILMN_2348367	7.73409112
ILMN_2198802	6.255735803
ILMN_1880386	6.426044764
ILMN_1775655	6.558727096
ILMN_1663884	6.511118528
ILMN_1874224	6.223272539
ILMN_1680018	7.981849388
ILMN_1672538	6.242445492
ILMN_2407168	9.12823638
ILMN_1803429	12.35097251
ILMN_1738322	7.549080262
ILMN_1804884	7.798931374
ILMN_1881262	6.553611076
ILMN_1772929	12.10481827
ILMN_1805541	6.095102176
ILMN_2305843	6.497924417
ILMN_1887680	6.40292054
ILMN_1832433	6.467746526
ILMN_1675086	6.46463579
ILMN_1837241	6.138006721
ILMN_1773073	8.954490471
ILMN_1916702	6.62591574
ILMN_1852343	7.389862601
ILMN_1902100	6.306077768
ILMN_1904846	6.288521666
ILMN_1707951	6.686672458
ILMN_2369785	14.85953916
ILMN_1764469	6.416814609
ILMN_1787345	11.29669753
ILMN_1655702	6.821176961
ILMN_1661230	6.115887992
ILMN_1837419	6.319655201
ILMN_1702534	6.552225347
ILMN_1902989	6.352125524
ILMN_1764615	6.39426358
ILMN_1749583	7.112775483
ILMN_1655244	8.262711905
ILMN_1713402	8.005575607
ILMN_1791006	9.13783541
ILMN_1660913	6.358542415
ILMN_1909867	6.32017553
ILMN_1846987	6.377633316
ILMN_2385647	6.674290663
ILMN_1793433	11.16341093
ILMN_2244140	6.476791945
ILMN_1863939	7.773805062
ILMN_1801632	6.379776911
ILMN_1737323	6.223497467
ILMN_1912756	6.353659194
ILMN_1713347	6.37971142
ILMN_1786021	7.447019527
ILMN_1835203	5.98838581
ILMN_1793770	10.57067533
ILMN_1878944	6.402454069
ILMN_1915170	6.272373119
ILMN_1807243	6.960101006
ILMN_1754955	6.338420523
ILMN_1669023	6.491805972
ILMN_1912519	6.386783042
ILMN_1732720	6.450384692
ILMN_1652647	6.794038345
ILMN_2157277	13.83757711
ILMN_1720889	8.646453019
ILMN_1849564	6.282931391
ILMN_1744937	7.446526927
ILMN_1664012	8.603733912
ILMN_1915884	6.345271142
ILMN_1780559	6.411967354
ILMN_2048388	6.886249191
ILMN_1691535	7.262741713
ILMN_1688455	6.338731658
ILMN_1873375	6.363463791
ILMN_1736965	6.609336817
ILMN_1738652	8.220722342
ILMN_2329927	7.259476844
ILMN_1854918	6.166775945
ILMN_1658346	6.141068859
ILMN_1728572	6.259425601
ILMN_1876127	6.277201399
ILMN_1784408	6.547712752
ILMN_1713024	6.304660524
ILMN_2127624	6.66051649
ILMN_1704376	6.466223314
ILMN_1852608	6.269126653
ILMN_1722863	6.661904046
ILMN_2367743	11.00118435
ILMN_1900329	6.428559562
ILMN_1895798	6.515246527
ILMN_1655114	6.978899952
ILMN_1739624	6.425551436
ILMN_1729020	6.564010618
ILMN_1721055	6.373177107
ILMN_1914034	6.320461598
ILMN_1893289	6.409121544
ILMN_1682054	6.820940319
ILMN_1733774	6.336112393
ILMN_1891997	6.289855435
ILMN_1734410	7.306500949
ILMN_1655190	6.979251501
ILMN_1660871	8.056464554
ILMN_2056795	6.691386475
ILMN_1830599	6.469428867
ILMN_1660904	6.496383754
ILMN_2401057	9.631548086
ILMN_1652857	6.395706301
ILMN_1807262	6.754388016
ILMN_1734434	6.434547518
ILMN_1761122	6.44170903
ILMN_1666894	7.87322363
ILMN_1843370	6.188333368
ILMN_2067852	6.313346424
ILMN_1694068	6.328394625
ILMN_1660317	6.472571666
ILMN_1753600	6.426895881
ILMN_1884050	6.393679531
ILMN_1798045	6.37397157
ILMN_1714790	6.135176749
ILMN_1810591	6.651881704
ILMN_2117904	10.66157455
ILMN_1676895	6.316934219
ILMN_1793123	6.382555411
ILMN_1763730	6.679444157
ILMN_1658647	6.531256382
ILMN_1839844	6.137567674
ILMN_1725633	6.14515948
ILMN_1908081	6.458857424
ILMN_1797332	7.603997438
ILMN_1832521	6.248811519
ILMN_1878003	6.208329233
ILMN_1817396	6.445577668
ILMN_2084506	6.583958752
ILMN_1706406	6.746252851
ILMN_1693259	8.179530861
ILMN_1739335	10.51716348
ILMN_1786379	7.165958578
ILMN_1894219	6.353880107
ILMN_2405915	8.560842014
ILMN_1773992	6.446061246
ILMN_1875348	6.205586074
ILMN_1652604	6.549261011
ILMN_1809971	6.599158677
ILMN_2093072	6.591125871
ILMN_1894153	6.154130674
ILMN_1821449	6.250772112
ILMN_1679921	6.433601177
ILMN_1664165	6.430865048
ILMN_1813335	6.422180006
ILMN_1657914	6.251473859
ILMN_1671365	6.666451291
ILMN_1653369	6.398950724
ILMN_1691374	6.408505289
ILMN_1658678	9.671716373
ILMN_1813837	7.011688803
ILMN_1731561	8.565838212
ILMN_1778803	7.129093719
ILMN_1847866	6.414465253
ILMN_1877832	6.300940183
ILMN_1782094	6.781087773
ILMN_1725901	6.346392405
ILMN_1805415	6.469659602
ILMN_1709925	6.462716162
ILMN_1653797	9.56323571
ILMN_1704245	6.442338994
ILMN_2375992	6.333052477
ILMN_1844464	6.15995572
ILMN_1722073	6.969317452
ILMN_1692978	6.558777704
ILMN_1760110	6.420292411
ILMN_1786168	7.580277173
ILMN_1676591	6.391234635
ILMN_1685672	6.276339567
ILMN_1854840	6.361688518
ILMN_1750008	9.410219426
ILMN_1693838	6.387586326
ILMN_1711073	9.319004384
ILMN_1724977	6.296249749
ILMN_2120072	8.60246806
ILMN_1734125	6.541032876
ILMN_1843870	6.610760719
ILMN_1849130	6.502913334
ILMN_2117526	6.713401515
ILMN_1661325	6.90526592
ILMN_1900176	6.293297349
ILMN_1710590	6.351762358
ILMN_1848828	6.508598462
ILMN_1805028	10.59910997
ILMN_1697096	6.793712639
ILMN_1814890	6.457017641
ILMN_1737320	6.300483221
ILMN_1705813	6.458433831
ILMN_1684439	6.612224905
ILMN_1796423	9.491336303
ILMN_1752755	6.629061924
ILMN_1667124	6.107874624
ILMN_1786016	7.806183745
ILMN_2211189	7.052061125
ILMN_1825085	6.330967459
ILMN_1878894	6.515756782
ILMN_2207865	6.789838641
ILMN_2345898	6.361586335
ILMN_1779698	6.408940642
ILMN_1761160	6.240661661
ILMN_1690031	6.37534003
ILMN_1652188	6.454661646
ILMN_1681628	8.617949685
ILMN_1813455	6.689576358
ILMN_1897064	6.367832063
ILMN_2070043	6.862456409
ILMN_2335604	6.33866868
ILMN_1728972	8.23383737
ILMN_1720004	6.909680989
ILMN_1839038	6.648061435
ILMN_1664826	8.197452238
ILMN_1759493	6.421289434
ILMN_2168866	6.440308309
ILMN_1765990	6.36399354
ILMN_2186216	7.933876142
ILMN_1790757	11.59731193
ILMN_1756312	6.454629826
ILMN_1829824	6.450433701
ILMN_1728059	6.826217033
ILMN_1877000	6.494672266
ILMN_1740088	6.531477296
ILMN_1774044	6.696055838
ILMN_1742288	6.368439165
ILMN_1749177	6.521333534
ILMN_1695461	6.84179118
ILMN_1664063	6.695927351
ILMN_1854527	6.48119826
ILMN_1724612	7.632700562
ILMN_1792741	6.758433641
ILMN_2073969	6.562286083
ILMN_1792744	6.536850814
ILMN_1853160	7.068392671
ILMN_1759389	6.624365006
ILMN_1693233	7.475976455
ILMN_1706434	11.23673918
ILMN_1904845	6.4424191
ILMN_1823127	6.590322356
ILMN_1866766	6.647651333
ILMN_1724609	10.16009911
ILMN_2216008	6.145736785
ILMN_1737074	14.91403677
ILMN_1891711	6.660197526
ILMN_1851572	6.793870915
ILMN_1795139	6.594530683
ILMN_1799207	6.93326115
ILMN_1858071	6.731454263
ILMN_1836027	6.564492004
ILMN_1858571	6.466677671
ILMN_1894779	6.758307048
ILMN_2320641	6.446652512
ILMN_1831321	6.491292291
ILMN_1861609	6.662733511
ILMN_1732035	6.472009723
ILMN_1781859	6.505284743
ILMN_1872376	6.644184007
ILMN_1903988	6.435719313
ILMN_1692272	8.692939936
ILMN_1796575	6.717255101
ILMN_2293374	7.983929852
ILMN_1821252	6.568790211
ILMN_2330382	7.788126078
ILMN_1770248	6.422849454
ILMN_1909615	6.739377822
ILMN_1723256	6.837780722
ILMN_2356838	8.689296414
ILMN_1860665	6.656837058
ILMN_1677859	6.54889865
ILMN_1743933	8.019006646
ILMN_1906132	6.78363693
ILMN_1767960	6.817582544
ILMN_1712475	6.480870053
ILMN_1671351	6.46052539
ILMN_1916589	6.236521372
ILMN_1676393	12.34104247
ILMN_1674440	6.899753362
ILMN_1657857	10.81176548
ILMN_1793305	6.559424922
ILMN_1828515	6.897416215
ILMN_1653463	6.595956966
ILMN_1845487	6.56112935
ILMN_1744949	8.189386686
ILMN_1700074	6.721468647
ILMN_1735274	6.371599976
ILMN_1755727	8.944966575
ILMN_1859439	6.502231957
ILMN_1809292	6.98573876
ILMN_1808650	6.423853658
ILMN_1751897	6.428292955
ILMN_1892977	6.694977973
ILMN_1817484	6.574575863
ILMN_1893201	6.635795048
ILMN_1815571	6.285338113
ILMN_2130441	12.89143811
ILMN_1670669	6.34329135
ILMN_1708398	6.528416405
ILMN_1688814	6.433154809
ILMN_1654855	6.418747933
ILMN_1762876	6.419089273
ILMN_1690611	6.645513509
ILMN_2140191	6.454197841
ILMN_1798081	10.15140794
ILMN_2325610	6.532592883
ILMN_1834211	6.588694187
ILMN_2386205	7.84205949
ILMN_1738707	7.145570923
ILMN_1854044	6.503131143
ILMN_2054236	6.158285293
ILMN_1727738	6.804970624
ILMN_1848244	6.182098267
ILMN_1784410	8.704268196
ILMN_1854684	6.656819874
ILMN_1900661	8.637983431
ILMN_1712236	6.451040727
ILMN_1736834	6.638639469
ILMN_1686466	6.482430405
ILMN_2131447	6.519905693
ILMN_1888988	7.009649727
ILMN_1682301	6.646686937
ILMN_1785765	8.41719719
ILMN_1702831	6.491369738
ILMN_1754580	6.531640195
ILMN_2336109	9.712271767
ILMN_1690530	6.951651213
ILMN_1880111	6.630617909
ILMN_1661434	6.556893578
ILMN_1653879	6.477457344
ILMN_2406634	6.463296715
ILMN_1782983	7.017063149
ILMN_1703337	8.400261047
ILMN_1777556	6.542992955
ILMN_1916025	6.393495975
ILMN_1754753	6.560015392
ILMN_1810891	7.814057416
ILMN_1832528	6.604998399
ILMN_1811171	6.648631946
ILMN_1825395	6.579199587
ILMN_1874020	6.558260802
ILMN_1861067	6.624868322
ILMN_1698548	6.817363346
ILMN_1903176	6.57775033
ILMN_1907599	6.755198958
ILMN_1660360	6.640885157
ILMN_1788166	9.547651823
ILMN_1913624	6.309568226
ILMN_1869243	6.821748573
ILMN_1741599	7.57204234
ILMN_1685690	6.514162187
ILMN_1839577	6.345545123
ILMN_1738784	8.622496368
ILMN_1661588	6.5389434
ILMN_2195397	6.607321211
ILMN_1887127	6.433687015
ILMN_1860232	6.692419168
ILMN_1697338	6.656972098
ILMN_1668671	6.650607979
ILMN_1699758	6.497342957
ILMN_1730529	6.584437979
ILMN_1892255	6.47143016
ILMN_1781735	6.729606212
ILMN_1773082	7.247394964
ILMN_1673380	6.69619237
ILMN_1797579	6.599016386
ILMN_1756254	6.042740915
ILMN_1858770	6.550130452
ILMN_2264916	6.214876665
ILMN_1730025	6.318998663
ILMN_1714859	6.493981524
ILMN_1897885	6.541745435
ILMN_1697153	8.127543566
ILMN_1895863	6.700642066
ILMN_1671202	6.632415223
ILMN_1866952	6.605881807
ILMN_1717990	6.709160827
ILMN_1900207	6.837041182
ILMN_1897232	6.449563464
ILMN_1706615	6.717830535
ILMN_1711368	7.689070913
ILMN_1806293	6.533187734
ILMN_1843734	6.468128647
ILMN_1851277	6.486650388
ILMN_1667578	7.19639191
ILMN_1658271	6.833931597
ILMN_2357419	6.092902507
ILMN_2163975	6.594820109
ILMN_1775587	6.560713899
ILMN_1711878	10.02152626
ILMN_1671067	6.601377724
ILMN_1665945	8.777246271
ILMN_1814952	6.868486256
ILMN_1804662	6.524649638
ILMN_1676200	6.77181249
ILMN_1672504	10.88532589
ILMN_1667785	6.498696087
ILMN_1669433	10.24583546
ILMN_1705458	6.640780751
ILMN_1741688	6.697262487
ILMN_1658018	6.266984353
ILMN_1916071	6.425528076
ILMN_1915308	6.626697957
ILMN_1690268	11.77194416
ILMN_1773048	6.537807784
ILMN_1662791	6.37898698
ILMN_1721630	6.056352081
ILMN_1677228	7.473829495
ILMN_1659013	6.471601347
ILMN_1711729	8.393573782
ILMN_1856853	6.636575061
ILMN_1916957	6.112650043
ILMN_1691743	6.985509408
ILMN_2370336	6.69014393
ILMN_2222872	8.007694767
ILMN_1840890	6.492313768
ILMN_2398474	6.444133694
ILMN_1752006	6.47881629
ILMN_1844408	6.827945403
ILMN_1880065	6.437870654
ILMN_1722527	6.572588968
ILMN_1669624	6.240774919
ILMN_1723254	6.583355704
ILMN_1672553	6.655124508
ILMN_1892573	6.37997344
ILMN_1798061	8.511273982
ILMN_1702835	7.826231718
ILMN_1692996	6.504946871
ILMN_2295318	6.41601435
ILMN_1692790	8.102775985
ILMN_1733654	6.45963961
ILMN_1777650	6.65434164
ILMN_1693340	7.581799193
ILMN_1700860	6.496122865
ILMN_1878752	6.545295288
ILMN_1790026	6.407014282
ILMN_1722855	7.60481562
ILMN_1708132	6.621277489
ILMN_1685930	7.751873043
ILMN_1860523	6.472607836
ILMN_1792622	6.637158454
ILMN_2381994	6.517756847
ILMN_1705250	7.038090482
ILMN_2138754	6.251106112
ILMN_1915382	6.508203307
ILMN_1696330	7.311369627
ILMN_1893414	6.522364743
ILMN_1696585	7.338170017
ILMN_1912125	6.53875533
ILMN_2327276	12.13750603
ILMN_1827840	6.556972884
ILMN_1739840	9.343730104
ILMN_1688703	6.46914707
ILMN_1772207	8.243097581
ILMN_1830720	6.58680407
ILMN_1783418	6.318813762
ILMN_1691582	6.596269892
ILMN_1850475	6.294370075
ILMN_1799100	6.425619416
ILMN_1712999	6.56951013
ILMN_1656436	6.523394023
ILMN_1816542	6.749539357
ILMN_1863398	6.626231335
ILMN_1759635	6.550502424
ILMN_1701239	6.49628646
ILMN_1690465	6.439903623
ILMN_1697857	6.737551927
ILMN_1699365	6.35295025
ILMN_1796537	6.469135532
ILMN_1752744	6.390619706
ILMN_1904112	6.423630375
ILMN_1896908	6.586324708
ILMN_1768112	6.549031592
ILMN_1671489	7.488192047
ILMN_1830404	6.53573902
ILMN_1749410	9.198389487
ILMN_1856986	6.550274707
ILMN_1880941	6.581540895
ILMN_1816702	6.514612883
ILMN_2339779	11.92177382
ILMN_2230902	11.97707256
ILMN_1666972	6.505640989
ILMN_1853009	6.264527109
ILMN_1673108	6.628669491
ILMN_2412922	7.458584016
ILMN_1690907	6.444929403
ILMN_2362341	6.678027852
ILMN_1867197	6.363671545
ILMN_2085525	6.503836878
ILMN_1678066	6.398697262
ILMN_1726873	8.699037841
ILMN_1908878	6.624941733
ILMN_1673111	10.38886679
ILMN_1682953	6.549935537
ILMN_1767973	6.322026422
ILMN_1744608	6.252577279
ILMN_1800049	6.522386915
ILMN_1663749	6.58887843
ILMN_1748258	6.885622139
ILMN_1674893	6.458878711
ILMN_1719985	10.41997696
ILMN_1784556	6.777637108
ILMN_1779673	6.501173754
ILMN_1887927	6.733976238
ILMN_1666378	6.478530327
ILMN_1740094	6.540555755
ILMN_1691980	6.895090434
ILMN_2054261	6.439816693
ILMN_1813139	9.462842199
ILMN_1880135	6.613346687
ILMN_1899787	6.442818681
ILMN_1908210	6.464569278
ILMN_1863962	6.729419337
ILMN_1715185	6.513410932
ILMN_1675219	6.874119747
ILMN_2267084	6.531727693
ILMN_1803471	6.438280752
ILMN_1743316	8.035650197
ILMN_2181883	6.754197102
ILMN_1884828	6.550699717
ILMN_2157091	6.807077835
ILMN_1693771	6.374436439
ILMN_1791478	7.783947951
ILMN_2350296	6.502324691
ILMN_1739134	6.364412828
ILMN_1794632	7.018744521
ILMN_2219867	6.301394715
ILMN_1718565	6.751475035
ILMN_1689371	6.368198361
ILMN_1812445	7.547453454
ILMN_1845138	6.364815191
ILMN_1806430	6.653076077
ILMN_1798547	6.526522375
ILMN_1872628	6.362761086
ILMN_1682761	6.441848123
ILMN_2151075	7.371328036
ILMN_1678159	6.440436292
ILMN_1727592	6.530284161
ILMN_2158713	6.360308489
ILMN_1673181	7.259336225
ILMN_1785113	8.690505848
ILMN_1732612	7.488430778
ILMN_1753440	7.908510173
ILMN_1873349	6.619275254
ILMN_1889641	6.68600987
ILMN_1800147	6.578372745
ILMN_1750636	8.879667697
ILMN_1716719	6.313099925
ILMN_1675429	6.543565312
ILMN_1739985	6.245844636
ILMN_1878771	6.462160102
ILMN_2193545	6.574071512
ILMN_2359096	6.99637411
ILMN_1910805	6.439849448
ILMN_1812615	6.569002488
ILMN_1654942	6.530988936
ILMN_1695924	6.592474294
ILMN_1904243	6.720114529
ILMN_1695226	7.981675763
ILMN_1799204	6.872912594
ILMN_1674434	6.48944894
ILMN_1851616	6.648797018
ILMN_1719938	6.788647632
ILMN_1702809	6.577898341
ILMN_1651268	6.409975503
ILMN_1795744	6.438800541
ILMN_1663786	6.633794374
ILMN_2375032	7.166093014
ILMN_1878724	6.370652246
ILMN_1700627	6.678106175
ILMN_2155322	10.65965587
ILMN_1914047	6.344585299
ILMN_1681358	6.402264169
ILMN_1655623	6.379172946
ILMN_2391219	6.650982903
ILMN_1781601	6.788887769
ILMN_1893010	6.42850184
ILMN_1780968	6.631086896
ILMN_1681189	6.540952681
ILMN_2291407	6.333529422
ILMN_1858205	6.564362093
ILMN_1750413	6.405407747
ILMN_1860633	6.582920566
ILMN_2333146	6.625774749
ILMN_1769703	6.587255097
ILMN_2038772	12.50316555
ILMN_1795922	9.010498084
ILMN_1898223	6.552037637
ILMN_1762303	6.235478737
ILMN_1872768	6.356804807
ILMN_1715747	6.682317226
ILMN_2299072	7.525218737
ILMN_1852321	6.850280108
ILMN_1709936	6.419790298
ILMN_1908094	6.663889629
ILMN_1893802	6.448734245
ILMN_1735996	6.56472418
ILMN_1655045	6.459380764
ILMN_1849213	6.536201614
ILMN_1851550	6.507479034
ILMN_1876823	6.588817076
ILMN_1691217	6.499511166
ILMN_1735737	6.252704698
ILMN_1867011	6.476349845
ILMN_1717453	6.587625903
ILMN_2061185	8.513632887
ILMN_1838932	6.685358994
ILMN_1706410	6.730558821
ILMN_1778924	6.228237187
ILMN_1898404	6.225701431
ILMN_1892638	7.81126765
ILMN_1729799	6.643655823
ILMN_2268990	6.11380486
ILMN_1666169	6.347524391
ILMN_1894484	6.47821575
ILMN_1753450	6.365467249
ILMN_1755869	6.688419616
ILMN_1651789	6.458037822
ILMN_2230672	9.928382876
ILMN_1825302	6.463847024
ILMN_2291092	6.492211557
ILMN_2405254	7.058456487
ILMN_1844593	6.715031975
ILMN_1763207	7.501542578
ILMN_1725984	7.243198496
ILMN_1788663	6.620239016
ILMN_1709975	6.336010071
ILMN_1703507	6.591967085
ILMN_1796436	6.547919725
ILMN_1684628	9.507268561
ILMN_1822507	6.497657006
ILMN_1788855	6.435295582
ILMN_1908842	6.47644693
ILMN_1727558	7.667920134
ILMN_1684850	6.476868395
ILMN_1725361	6.626939031
ILMN_1724453	7.021477645
ILMN_1840806	6.449382574
ILMN_1709439	10.544884
ILMN_1751630	6.435731199
ILMN_1679810	6.659354917
ILMN_2323816	6.186738018
ILMN_1718813	6.639734332
ILMN_1700417	6.473202015
ILMN_1892417	6.168828264
ILMN_1654950	6.773495301
ILMN_1652465	6.135299315
ILMN_1797155	6.464112977
ILMN_1910180	6.542116338
ILMN_1795300	6.627496291
ILMN_1699243	6.458692872
ILMN_1866253	6.39634274
ILMN_1894167	6.500426565
ILMN_1703572	6.459450454
ILMN_2234758	13.1645447
ILMN_1833640	6.547106989
ILMN_1657884	7.403380071
ILMN_1723268	6.308197975
ILMN_1833708	6.453997646
ILMN_1839517	6.425406503
ILMN_1779144	6.646261958
ILMN_1748836	8.04287307
ILMN_1807078	6.589533796
ILMN_1785069	6.608516857
ILMN_1712452	9.877429346
ILMN_1758087	8.80422712
ILMN_1759676	7.884044925
ILMN_2381020	6.575154968
ILMN_1657624	9.738176681
ILMN_1675709	9.41227668
ILMN_1900276	6.876359345
ILMN_1667079	6.697975853
ILMN_1732831	9.599582526
ILMN_1734306	6.521905671
ILMN_1770303	6.531290114
ILMN_1764396	6.346978503
ILMN_1703926	6.450296154
ILMN_1695334	8.174135184
ILMN_1672604	6.581333658
ILMN_2075829	6.403470998
ILMN_2219712	8.557195114
ILMN_1858825	6.758999628
ILMN_2124816	7.360886275
ILMN_1753312	6.80950248
ILMN_1757723	6.73564464
ILMN_2128697	6.483968321
ILMN_1781137	6.596059424
